age,income,gender_male,education,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days,num_home_cook
0.4751807042608416,0.9821422385969973,1,0.5,0,0,0,1,0,0,0,0.22946496165266522,0.10452848590940236,0.12126067501207494,0.044293260863833304,0.5004526165620241
0.5646724179652427,0.15999036095112384,1,0.25,0,0,0,1,0,0,1,0.10793571880829636,0.06336223902851851,0.04805896546041512,0.10001369816463944,0.6806293785381305
0.3494292959967553,0.4799469329321596,0,0.75,0,0,0,0,1,0,0,0.19083708554648515,0.05219769443216001,0.005190495336149786,0.03745206421238414,0.714322660472821
0.9759086269475601,0.7545210890479369,1,0.25,0,0,1,0,0,0,0,0.0941745986136421,0.014531991840998064,0.046982933854213704,0.004647371165107205,0.839663104526039
0.037820043672969206,0.8879153405879381,0,0.25,0,0,0,1,0,0,0,0.14923093031665344,0.09336524870560745,0.03587667033630229,0.08417537446840019,0.6373517761730367
0.7942696863674978,0.8013391516440406,0,0.0,0,0,0,1,0,0,1,0.06312288955724397,0.057811452153720015,0.005754324998669108,0.03412661378710685,0.83918471950326
0.3578826023050333,0.9570183498590832,0,0.5,0,0,1,0,0,0,1,0.2539172906769282,0.11618932539147984,0.07218422112953386,0.0282093608558473,0.5294998019462108
0.7479639528617826,0.890508205737109,0,0.75,0,0,0,0,1,1,0,0.10693640792648076,0.06772583200311089,0.03488126402421799,0.0016718194569926251,0.7887846765891978
0.9145093066702177,0.2638643732627979,1,1.0,0,0,0,0,1,0,1,0.1175463713314163,0.01462116374002773,0.06868614992868309,0.05063961560824924,0.7485066993916236
0.37266242389229254,0.8367139010950072,1,0.5,0,0,1,0,0,0,0,0.15180994260298808,0.1280000885918237,0.05679643542724026,0.032100623732934486,0.6312929096450134
0.964883473247271,0.8486180960710219,1,0.75,0,1,0,0,0,1,0,0.09039934642905648,0.0259913526016007,0.0018651905434438685,0.03736434135455492,0.844379769071344
0.08138577313998274,0.72335711598791,0,1.0,1,0,0,0,0,1,0,0.20041162635770163,0.08021819631860104,0.03442780691551232,0.0097306656549788,0.6752117047532062
0.04245099105805372,0.3335958916742935,0,1.0,0,0,0,0,0,0,1,0.06852205493782404,0.07030849699293548,0.10829410490281981,0.004957777842613272,0.7479175653238074
0.29679603293603984,0.746305897316284,0,0.0,0,1,0,0,0,0,0,0.17141130151086165,0.04380972150257594,0.07086623476543481,0.006111177034393054,0.7078015651867345
0.3637036253979742,0.09964161355282686,0,0.25,0,0,1,0,0,0,1,0.12971138702797855,0.04316148575638425,0.0481419889719239,0.06347972293524513,0.7155054153084681
0.4902551755159793,0.02382000024097386,1,0.25,1,0,0,0,0,0,0,0.11320810341247066,0.03427097319569264,0.07058650254089437,0.028518934067295748,0.7534154867836466
0.6685187378675946,0.9496086706319397,1,1.0,0,1,0,0,0,1,0,0.11084175048035053,0.0545085472657609,0.04664847822885211,0.01837972801808601,0.7696214960069505
0.673414629518269,0.763903212538581,0,0.25,1,0,0,0,0,0,1,0.02705560963191998,0.11457520785955796,0.0925172320708852,0.019976278287955878,0.7458756721496809
0.5721006401618445,0.2429549157308064,0,0.5,0,0,0,1,0,0,0,0.08937044333577902,0.03452279675694756,0.08638729140593905,0.014568729065521212,0.775150739435813
0.0805922429153243,0.6378234468065326,1,0.0,1,0,0,0,0,0,0,0.15839981929296532,0.026280035655802204,0.046550168246325324,0.06247792473428401,0.7062920520706231
0.8983312642659431,0.2153911372860019,1,1.0,0,0,0,1,0,1,0,0.13075606859262778,0.01724355255960319,0.05643866252047366,0.05672790398159536,0.7388338123457
0.038388527198505495,0.42105290897862147,0,1.0,0,0,0,0,0,0,1,0.2171234621838559,0.042600492821446116,0.025016884325258032,0.0190854678644553,0.6961736928049846
0.7821944206920616,0.652507334249854,0,0.5,0,1,0,0,0,0,0,0.13332527028046826,0.042663622855374825,0.003964869872510102,0.012708750041745386,0.8073374869499015
0.03665635666309819,0.6009892054067919,1,0.0,0,0,1,0,0,1,0,0.12276665199526697,0.07502532452571851,0.15221977326402744,0.0363978033313375,0.6135904468836496
0.2671838475497442,0.1358855470040321,1,0.75,0,0,0,0,1,0,1,0.1312487035843977,0.07492166426877432,0.016459771537736596,0.016890922393198556,0.760478938215893
0.2052238453808367,0.4287509624047553,0,1.0,0,0,0,0,0,1,0,0.16305089698716355,0.03385052100626005,0.05401037507278454,0.04143296773122892,0.707655239202563
0.2588944289590802,0.3411114279076527,0,0.0,0,1,0,0,0,1,0,0.25223614771433206,0.0007968035949184292,0.05758570381461561,0.012125523438508725,0.6772558214376252
0.9326152878803907,0.18754862993535804,1,0.0,1,0,0,0,0,1,0,0.039651654063742686,0.06361253394684936,0.043359363844804995,0.08894164243724896,0.7644348057073539
0.008124911838358728,0.6538258566815034,1,0.75,0,0,0,0,1,0,0,0.07624154747088184,0.07692659143649203,0.05736724131173348,0.1648044327766386,0.6246601870042541
0.40347318162122725,0.8182263266968147,1,0.5,0,0,0,0,1,0,0,0.1633442292726106,0.09490252245900906,0.06379665835627325,0.05089428996473838,0.6270622999473687
0.8941022101250973,0.43900529703849467,1,0.25,0,1,0,0,0,0,0,0.02791179234243831,0.07223928768491365,0.11258128280043601,0.01328529404372309,0.773982343128489
0.20420902740468538,0.2175928136636175,0,0.5,0,0,0,0,0,0,0,0.13529428442770214,0.09252816035416835,0.07978401294765011,0.04700215954721024,0.6453913827232691
0.021776014316907122,0.24519996675523892,0,0.75,0,0,1,0,0,0,1,0.06271789113272974,0.06524850482857798,0.008052819409774445,0.033946954589171206,0.8300338300397466
0.6971671199504493,0.10995199292630431,1,0.25,0,0,0,1,0,0,0,0.026572378689953664,0.07732256022790981,0.05652875585052656,0.01161703854704368,0.8279592666845664
0.19102334596097692,0.4830509449315753,1,0.5,0,0,0,1,0,0,0,0.12861818545974824,0.056149981343854675,0.11127452034952394,0.15633717871487424,0.547620134131999
0.54643298763753,0.795255396349012,0,0.0,0,1,0,0,0,0,1,0.160517010268668,0.0173153938123183,0.019272403706146943,0.0039454314139267975,0.79894976079894
0.6032252007736969,0.7427117337388528,1,0.5,1,0,0,0,0,1,0,0.08668604796576368,0.020427485911003736,0.062100689949121275,0.06774113677363118,0.7630446394004802
0.9887938578309889,0.45793932195800424,1,0.5,1,0,0,0,0,0,0,0.08903447596470698,0.009442308624123206,0.005944898387401375,0.006577631506890758,0.8890006855168778
0.09244605210519907,0.8759978778241464,0,0.25,0,0,1,0,0,1,0,0.25358102368297814,0.11055280923658041,0.013539358657266241,0.10193676754350163,0.5203900408796736
0.06428732001989301,0.771519383751786,0,1.0,0,0,0,1,0,0,0,0.060019705026870616,0.10155620023899496,0.07364190583204311,0.05290298784648473,0.7118792010556065
0.9879519931621606,0.1860058590662621,1,0.5,0,0,0,1,0,0,0,0.1477207731875545,0.023032394096040416,0.009756547745921522,0.04292902669918472,0.7765612582712987
0.4521080197539924,0.37241632305264516,1,0.25,0,0,1,0,0,1,0,0.12679324066788855,0.13017887824341096,0.032641519592208956,0.06591242715256808,0.6444739343439234
0.853911191953852,0.39547036371308075,0,0.25,0,0,1,0,0,0,0,0.10176689949284733,0.026276822734817157,0.027964569041302317,0.03475058506394598,0.8092411236670872
0.40144506971901617,0.8988030964683729,0,1.0,0,1,0,0,0,1,0,0.21133139148780977,0.10996877827013553,0.027657628699662776,0.018179486831593372,0.6328627147107985
0.388206443291484,0.4155278102502392,0,0.25,1,0,0,0,0,0,1,0.08772733213440626,0.061002312155174175,0.11743758749916894,0.07254581228931958,0.661286955921931
0.8844074381169864,0.7893144257763315,0,0.5,1,0,0,0,0,0,1,0.13146182771412515,0.043321337987870065,0.040132664059451706,0.03531475433484258,0.7497694159037106
0.6519728814948943,0.7036131503278984,0,0.25,0,1,0,0,0,0,1,0.1114562515941422,0.03096080800353888,0.09101135992586613,0.005057440799377424,0.7615141396770753
0.7767990427497373,0.021344010211077902,1,0.5,0,0,0,0,1,1,0,0.06892428469246112,0.06758124322240468,0.06939411006866499,0.04519370883065835,0.748906653185811
0.09632966441971946,0.48198079983714104,0,0.75,0,0,0,1,0,0,1,0.1426735304282938,0.10605033834002421,0.008607260789049677,0.026803517095041467,0.7158653533475908
0.9661620512072584,0.3584154616060481,0,0.0,0,0,1,0,0,0,0,0.056160954480579804,0.00452147362139427,0.019095604728288043,0.04058577732759451,0.8796361898421433
0.3222640366285925,0.25785119804322865,1,0.5,1,0,0,0,0,1,0,0.20814762220150726,0.15595243760267827,0.011277913432487793,0.0018586140821244875,0.6227634126812023
0.29316833237526385,0.3717141616648333,1,1.0,0,0,1,0,0,1,0,0.21795479200362816,0.13212363995554985,0.030681787031310095,0.050801433688705794,0.5684383473208061
0.7016298039373616,0.17336520763592755,1,1.0,0,0,0,0,0,0,1,0.06791733700847394,0.11768690492850196,0.11958139885239935,0.005332651089875257,0.6894817081207495
0.35827766407622386,0.7352993366348984,1,0.0,0,0,0,1,0,0,0,0.030332251163001277,0.022767560187641304,0.0016329852072837386,0.030972753431604088,0.9142944500104696
0.1581709784928026,0.9113113448487806,1,0.25,0,0,1,0,0,1,0,0.17490349974098673,0.14190305329596073,0.050164556365850786,0.10583150310040956,0.5271973874967922
0.008230608771331971,0.28099990262996544,0,0.5,1,0,0,0,0,1,0,0.2174260840863383,0.06103668909855435,0.06465421276174808,0.023558657993206972,0.6333243560601521
0.8299950023012593,0.7612048011799248,1,0.25,1,0,0,0,0,1,0,0.1531384835058133,0.00300453003346601,0.019910714581690227,0.008083698106371736,0.8158625737726587
0.626445146769009,0.691854115142014,1,0.5,0,0,0,0,0,1,0,0.1945309833827526,0.05615458930517014,0.08093967829449127,0.0139907303879951,0.654384018629591
0.8714382738423947,0.562448327948681,1,0.25,0,0,0,0,0,0,0,0.0009961142561115454,0.0073973920132352,0.012390600540457602,0.009908008098173528,0.9693078850920221
0.6259073187101303,0.9972025694749315,1,0.75,0,0,0,0,1,0,1,0.19119287394743295,0.062171376693303304,0.052221634357963176,0.07984144946834743,0.6145726655329531
0.13063770166091837,0.9522593372669875,1,0.0,0,0,0,1,0,0,0,0.09722887374914027,0.036955412839300344,0.03223127307856845,0.09759390616068307,0.7359905341723079
0.45243008929700157,0.5954567062095397,1,0.0,1,0,0,0,0,0,0,0.13111377673607671,0.07659371712842115,0.012602124372164349,0.033360525877054695,0.7463298558862832
0.1943746914481067,0.8246134896194389,0,0.0,0,0,0,1,0,1,0,0.18716798871386742,0.1225378578587063,0.03151581973546086,0.07857138418884728,0.580206949503118
0.9448632172453963,0.9369795593712469,0,0.5,0,0,0,0,0,1,0,0.15626422260295253,0.0021931210072072558,0.03708460854092845,0.03389932497561131,0.7705587228733005
0.41798054411863106,0.4235855066806037,1,1.0,0,0,0,0,1,1,0,0.07858561292081237,0.11070999900834322,0.10474055976129829,0.0024360003815815613,0.7035278279279645
0.07896470163603009,0.8803769090870562,1,0.5,0,1,0,0,0,0,1,0.299480071081403,0.16413597176384137,0.09339741267301266,0.033338430186139176,0.409648114295604
0.8663845557435743,0.1641724463171359,0,0.5,0,0,0,0,1,0,0,0.05620112019616937,0.09169176719452227,0.001606505194649396,0.028087561354968264,0.8224130460596908
0.6864983763086265,0.24819302921000608,1,0.25,1,0,0,0,0,1,0,0.026564961948422804,0.0076121800186398384,0.01958979522188709,0.00701794976625235,0.939215113044798
0.01976159293409907,0.8164512440148293,1,0.0,0,0,0,1,0,0,0,0.13081002016700682,0.09215328931068129,0.0706171590979973,0.06275787627532589,0.6436616551489888
0.07446143655554527,0.46437037732512776,1,0.0,1,0,0,0,0,0,1,0.1633877601172441,0.17560007289093868,0.0348973547860936,0.02010667939017752,0.606008132815546
0.02533676652235639,0.16173678466621522,0,0.25,0,0,1,0,0,0,0,0.2595507139491485,0.07500820071019869,0.001150840167158922,0.07326936747796435,0.5910208776955297
0.44890881313388464,0.8605935241269569,0,1.0,0,0,1,0,0,1,0,0.19645954498090046,0.07704095099818553,0.05508458631130086,0.008361547638766054,0.6630533700708471
0.5095921352723952,0.909307154604224,0,0.0,0,0,0,0,1,0,1,0.13958850313490884,0.06786043704126067,0.03113406894173394,0.07927512005025006,0.6821418708318464
0.7745001649412282,0.06733681789844514,1,0.75,0,0,0,0,0,0,0,0.07957626101152822,0.02014231674118451,0.07885684900145547,0.0071838779700481685,0.8142406952757837
0.28481374567502626,0.14644513911716173,0,1.0,0,0,0,0,1,1,0,0.06793375685606004,0.03979641621062135,0.06668372319678685,0.013594913435183195,0.8119911903013486
0.0783549949747161,0.7769687303821001,1,0.0,0,0,1,0,0,0,0,0.1123881990204521,0.18369743274213582,0.027418907413344896,0.1210446273904366,0.5554508334336306
0.9155521265456164,0.9338767215383073,0,0.0,0,1,0,0,0,1,0,0.10548486170531185,0.11798194441899407,0.03579613943420086,0.023326206484445545,0.7174108479570476
0.6429808639679507,0.5277577484463298,0,0.5,0,1,0,0,0,0,1,0.1982300207646485,0.0655656001539915,0.06289569995478438,0.003838827478686097,0.6694698516478895
0.8171807514937439,0.8363398981630277,0,0.75,0,1,0,0,0,0,1,0.13738102897016127,0.08824160499710851,0.002729292706013937,0.04103934562671555,0.7306087277000006
0.6366431918377362,0.9412476191305259,1,0.25,0,0,0,0,0,0,1,0.1789698372228213,0.09169515383388206,0.05221663751088229,0.01263581224755338,0.6644825591848609
0.7712856213032948,0.7842341295480104,1,1.0,0,0,0,1,0,1,0,0.16101485393646214,0.0567538383629757,0.034527259855076,0.02580561587857795,0.7218984319669083
0.20521455614241624,0.29709749276599506,1,0.0,0,0,0,0,1,0,1,0.060076670096608865,0.16373400821331954,0.07731957015643337,0.02111997786804058,0.6777497736655976
0.7481559796525611,0.09470382635940588,0,0.0,0,0,1,0,0,0,0,0.08037768993947432,0.0808313535676096,0.0474995758026261,0.033009083706537774,0.7582822969837522
0.1657201901777039,0.6416255904548537,0,0.25,0,0,0,0,0,1,0,0.14772904271706502,0.13010758359960492,0.006057091154494203,0.042225755877925424,0.6738805266509104
0.2782322156233388,0.05580624188192773,1,0.25,0,0,0,0,0,0,1,0.05275500416128242,0.13739657383276124,0.034403909804078855,0.1072333390694723,0.6682111731324053
0.3846323984070552,0.6764754450882641,1,0.75,0,0,0,1,0,1,0,0.19871853506173542,0.030937163436158377,0.016932154616423858,0.05407013349683933,0.699342013388843
0.2510873719811286,0.9896404854921529,1,1.0,0,0,0,0,1,0,0,0.1023936709392163,0.053783050619934485,0.06634342258190142,0.11866652823817264,0.6588133276207752
0.24124747063629115,0.321401595517796,1,0.25,1,0,0,0,0,0,0,0.11864034124178331,0.027333535211620616,0.07461471448188754,0.07101013793374271,0.7084012711309658
0.841467701816542,0.2904734943753511,1,0.5,0,0,0,1,0,1,0,0.1331070235964509,0.09398701582238393,0.043202129612564796,0.06140441806437497,0.6682994129042255
0.02093154791445695,0.41423131459668217,0,0.5,0,0,0,0,0,0,1,0.08692748716328819,0.018028149607518442,0.001689159771092208,0.029386244621068737,0.8639689588370325
0.8949184998058468,0.4122616399147834,1,0.0,0,0,1,0,0,1,0,0.07625371595471349,0.023084614233429966,0.01844245108171275,0.1106664049034257,0.771552813826718
0.4361298294686018,0.21281285270998163,1,0.0,0,0,0,1,0,0,1,0.18630005677490138,0.04812474230144639,0.06045449942986166,0.05611449705030706,0.6490062044434834
0.26597978441899095,0.39611421710947126,1,0.0,0,1,0,0,0,0,1,0.19824974652316552,0.13796449507044556,0.012078460282150373,0.04277091276333666,0.6089363853609019
0.9052441716549023,0.0952958540463692,0,0.0,0,0,0,0,0,1,0,0.06381283560510403,0.05087593680612758,0.02631240048795272,0.022801280707639513,0.8361975463931762
0.5598155115311021,0.16017468323178796,1,1.0,0,1,0,0,0,0,0,0.14558307144295102,0.11562681736143494,0.02126830015520415,0.018055787026010506,0.6994660240143993
0.10903118077066576,0.4624459328625289,1,0.25,1,0,0,0,0,0,0,0.17581267998615127,0.00988040748405362,0.006428161669757475,0.015304327385212738,0.792574423474825
0.7015135048421537,0.4459722579282641,1,0.25,0,0,0,0,1,0,0,0.05914245048319129,0.08927916110562813,0.06797847144652464,0.039640838597369575,0.7439590783672865
0.8227111958304791,0.8758891032880822,0,0.25,0,0,0,0,1,1,0,0.12133167100040954,0.06609557246207115,0.0005067414907581845,0.01992155705626131,0.7921444579904999
0.7385062436618092,0.3996793077006482,1,0.5,0,1,0,0,0,1,0,0.12478261380730593,0.1395967156270974,0.0237511407466089,0.01769989024111018,0.6941696395778776
0.9878939995349252,0.49846252087216414,0,0.0,0,0,1,0,0,0,0,0.06060258281433508,0.07853530831191975,0.020445934171328572,0.00867513198713808,0.8317410427152785
0.15918045088787258,0.7724691095034325,0,0.75,0,0,0,0,1,1,0,0.16135579348629836,0.18972863669261633,0.05763264264467778,0.004640470333970679,0.586642456842437
0.9880797345309785,0.7405423216962237,1,0.25,0,0,1,0,0,0,1,0.13286930866312985,0.0013715244926898137,0.024880658954524033,0.013450065546428998,0.8274284423432273
0.7262849802515444,0.7814617189831017,1,0.25,0,0,0,1,0,1,0,0.13154545369996198,0.037389613188305575,0.12559480560267844,0.05157462140013926,0.6538955061089147
0.6000939606301043,0.12175926171637441,1,0.75,0,0,0,0,1,1,0,0.1511199891362526,0.0962333720236759,0.03712724199889276,0.01677567141571342,0.6987437254254653
0.1583645012309317,0.42754682726414317,0,0.25,0,1,0,0,0,0,1,0.20520941870033862,0.07825037406326152,0.03565831400315793,0.053689066102994246,0.6271928271302476
0.07333447221727607,0.4102815360460528,1,0.5,0,1,0,0,0,0,1,0.24036236643203765,0.08376698264928427,0.09465306398989824,0.014985150572594164,0.5662324363561856
0.21758939605182348,0.8771513547615254,1,0.5,0,0,0,1,0,0,1,0.26692784488226895,0.02214485518401423,0.06053773035727547,0.05614437641443717,0.5942451931620042
0.3042822139387391,0.8870841480986472,1,0.0,0,1,0,0,0,1,0,0.271050566262028,0.0932262041742046,0.08066087150775657,0.0007929744133732288,0.5542693836426376
0.8070255868829371,0.4171242725311709,0,0.5,0,0,1,0,0,0,0,0.08986348755345076,0.03807652566305665,0.029153525255902073,0.04032042494086807,0.8025860365867225
0.3650634338277222,0.7472168685132485,0,0.5,0,0,0,0,1,0,0,0.13297535263136892,0.0952253527344147,0.0653275744634565,0.10357699205109919,0.6028947281196607
0.8687615047786919,0.47375117009704804,0,0.5,0,0,0,0,1,0,1,0.116627929959387,0.025851361579265666,0.029181663351848647,0.046204971042438245,0.7821340740670604
0.1029118115550628,0.7433289187987283,0,0.75,0,1,0,0,0,0,0,0.12586894670381912,0.13027797462627733,0.03556290970752172,0.019408879516230583,0.6888812894461512
0.48055126824261374,0.18684555689100912,0,1.0,0,0,0,0,0,0,1,0.0769550551510403,0.02425633797993331,0.02973007953936872,0.0034688027208547544,0.8655897246088029
0.25392985503688825,0.08110865142219648,0,0.25,0,1,0,0,0,0,1,0.1250188793060409,0.1282408617470503,0.026141299160155857,0.020753300778357044,0.6998456590083959
0.45698405517219665,0.25329624009149154,1,0.75,0,0,1,0,0,0,1,0.1613452499895555,0.04319345488353492,0.058386418276854694,0.12862002175383175,0.6084548550962231
0.4675362344267553,0.5331167122148557,0,0.25,1,0,0,0,0,0,1,0.1363218929958428,0.05308853120245349,0.07503718819400815,0.01556254768643532,0.7199898399212602
0.328206810479995,0.21808070639733979,0,0.5,0,0,1,0,0,0,0,0.094703636518565,0.00032260854051651853,0.08490963590767979,0.10530924649560208,0.7147548725376366
0.00412488825059254,0.5609205765272786,0,0.0,0,0,1,0,0,0,0,0.10798851148766499,0.1388206798278942,0.059529309463358084,0.14208003836137056,0.5515814608597122
0.08907635059276142,0.376873451835924,1,1.0,0,0,0,0,1,1,0,0.14279348726421434,0.14637171481140013,0.05173688671676217,0.12374540262585806,0.5353525085817653
0.2523524408772907,0.3985856135994714,1,0.0,1,0,0,0,0,0,1,0.026129633215441237,0.11800270364636364,0.0478998105609812,0.005573391496772847,0.8023944610804411
0.6953091172284835,0.3088866215774868,0,0.75,0,0,0,1,0,1,0,0.13940022881991007,0.03649861186057759,0.005136820024462686,0.017954924723179184,0.8010094145718705
0.47908377463620844,0.5297043304200103,0,0.25,0,0,0,0,0,1,0,0.022685660229220868,0.06141256142094589,0.0008767267055818708,0.08765466873347139,0.8273703829107801
0.980615606050284,0.1691628816467956,1,1.0,0,1,0,0,0,0,1,0.06523398789534764,0.0923474115071907,0.03734985829223519,0.03325804907236187,0.7718106932328647
0.09640319786541829,0.8653319907268942,0,1.0,0,0,0,0,0,1,0,0.21466004660352378,0.04256520094930284,0.00028276441398112403,0.05689676631736833,0.6855952217158239
0.10310029056229042,0.3586922366732346,1,0.25,0,0,0,0,1,0,1,0.15046707318191235,0.1526570828795463,0.1099849121578639,0.011045353420665845,0.5758455783600115
0.6289226340159657,0.43119456560767033,1,0.0,0,0,0,0,1,0,1,0.05398238195967535,0.028859698784414623,0.036543405549490135,0.021416651440173982,0.859197862266246
0.937742977144682,0.7329799803779218,0,0.0,0,1,0,0,0,0,1,0.04489328131329131,0.051581595119109314,0.06579440306117995,0.003893407031466302,0.833837313474953
0.8227255252987415,0.9374811853906112,0,1.0,0,0,0,0,1,0,0,0.09229148211491209,0.042299229344774494,0.041376729704897676,0.061159102058235985,0.7628734567771798
0.9198113639144517,0.014582447571140023,0,0.25,0,0,0,1,0,1,0,0.040413468159153615,0.03726765874375259,0.04060668014639911,0.020056991569396367,0.8616552013812983
0.22591432496461616,0.6427799714001285,1,0.0,1,0,0,0,0,1,0,0.17171786980038267,0.015291029395155769,0.015211182819467485,0.09583762993521733,0.7019422880497768
0.9038092618258052,0.10298873534647524,1,0.0,1,0,0,0,0,1,0,0.11418034253773347,0.04566516220200362,0.011747009280327908,0.06269217207479594,0.765715313905139
0.2226002373908197,0.08782349287778857,1,0.25,0,0,0,0,0,0,1,0.004697795647776625,0.014125504945762998,0.08793425107705709,0.02461588400550266,0.8686265643239006
0.45125969096745,0.8146860393525471,1,0.5,0,0,0,0,0,1,0,0.1844143962881475,0.03421214282785646,0.02617923928047416,0.0468135014589012,0.7083807201446208
0.7320575474259751,0.9132034208359823,1,1.0,1,0,0,0,0,0,0,0.09833951416561308,0.0463326893368313,0.015031468034229735,0.03649572372130339,0.8038006047420224
0.10571303618884476,0.1350290739136636,1,0.5,0,0,1,0,0,0,0,0.15718908039045376,0.09271446836444694,0.10790015386094146,0.049876685208095274,0.5923196121760627
0.5793228658072813,0.579992527359314,0,0.25,0,0,1,0,0,0,0,0.18769395645231723,0.05857474617051545,0.0006975639853220575,0.04333983206789006,0.7096939013239552
